Date,VideoID,Comment
2020-12-04,JSwvQE0tgyM,basically long range you will get at a push 140 miles and the city car pushing 8090 miles real world range and while some look at this car as cheapthough places state the lowest model price to make it look cheaper than what it is the lease prices are 100 more than other much better ev cars
2020-12-04,JSwvQE0tgyM,a class review those rear steering wheel audio buttons exactly the same as my jeep i think all cars should have them so easy to use
2020-12-04,JSwvQE0tgyM,i was a bit skeptical about the look of the car but its growing on me especially after your video wow
2020-12-04,JSwvQE0tgyM,ridiculously overpriced toy for dentists wives to demonstrate their ecoconsciousness for all serious matters they will keep using their cayenne though
2020-12-04,JSwvQE0tgyM,best ev review ever liked use of charts and music better channel name as well
2020-12-04,JSwvQE0tgyM,all enjoyable production values aside what really stands out for me is that jonny is not the usual kind of talented and knowledgeable youtuber but a proper journalist who really knows how to tell a story how to deliver facts and how to make a point i dont even drive a car or want one but i watch your videos with pleasure
2020-12-04,JSwvQE0tgyM,looks a little too aggressive for an ootseycutesy runabout will it capture the same target market as before only time will tell
2020-12-04,JSwvQE0tgyM,its utter agony that fiat wont just pull the trigger and electrify the panda range id be first in line for an electric panda cross
2020-12-04,JSwvQE0tgyM,me too but sadly not enough people care about the panda any more
2020-12-04,JSwvQE0tgyM,i absolutely miss the basic battery version as convertible this is what you need in the city you dont need 300km range dragging dead weight every day
2020-12-04,JSwvQE0tgyM,when e cars use regen braking comes to a halt when you lift off the power pedal do the brake lights come on to tell the driver behind you that youre coming to a stop
2020-12-05,JSwvQE0tgyM,usually chevy bolt does bmw i3 too
2020-12-04,JSwvQE0tgyM,wow theyve done a great job with this car
2020-12-04,JSwvQE0tgyM,im subscribed to about 60 car channels and this channel is probably up there with my top 3 need i say more i also see the subscriber count is shooting up so i guess a lot of people agree
2020-12-06,JSwvQE0tgyM,thelatebrakeshow haha i would do the same funny i used to watch you on fifth gear as a young teen and could never imagine being able to talk to you or other presenters nowadays good ol youtube has changed all that
2020-12-04,JSwvQE0tgyM,wouldnt it be great if the car pervert and fullycharged teamed up😊
2020-12-04,JSwvQE0tgyM,another extremely well done video mate but now ive gotta rewatch your honda e review
2020-12-04,JSwvQE0tgyM,fiat 500 as an ice is a pos so is the electric one any less
2020-12-04,JSwvQE0tgyM,vw should bring back beetle as an ev
2020-12-04,JSwvQE0tgyM,good one johnny been waiting for a good review on this little baddy so disappointing we probably wont get it in australia no govt incentives available here backwards bastards oh reckon you could add some metric numbers to the onscreen specs cards for us properly metric folk down here 😀
2020-12-04,JSwvQE0tgyM,i really wish the fiats we got in the us were better made as they appear to be in europe
2020-12-04,JSwvQE0tgyM,you knowits probably and excellent vehicle but it looks like a blob i would buy it if i wanted a super reliable city car but as i parked it and walked off i wouldnt turn back to look at it
2020-12-04,JSwvQE0tgyM,ev is easy to maintain and hassle free
2020-12-04,JSwvQE0tgyM,nothing like a bit of racial stereotyping to flesh out a simple car review
2020-12-05,JSwvQE0tgyM,i think that fiat is going to make it a brand of it own
2020-12-03,JSwvQE0tgyM,jonnys back definitely car review with a story love it
2020-12-03,JSwvQE0tgyM,congrats on 200k sir oh and a blinder 😉of a review once again thank you
2020-12-03,JSwvQE0tgyM,great review as always really enjoyed it i think it comes down to the fact of do you want a 4 seat ev cabrio or not if the answer is yes then theres not much else if anything to choose from
2020-12-03,JSwvQE0tgyM,looks very like an adam particularly the chrome trim round the side windows to the point id say theyve bought the design or its a joint enterprise and we will see an adam ev soon looks nice but expensive particularly for a fiat 500 part of the 500s charm was its classless pricing our first was a top of the range panorama glass roof twin air 50mpg second one was a 12 sport 65mpg one 10500 other 12500 new ive bought 2 for less than that one and had change for a motorbike
2020-12-03,JSwvQE0tgyM,why is it strange that this piece of rubbish was only sold in california and oregon answer plain as the nose on your face is that it is a compliance car fiat is resisting going into ev like a virgin into a adult toys shop fiat has no desire to sell these and makes them only because the penalty for not doing so is onerous this car is redundant even before you buy it its only redeeming factor is that its ev and for everyone sold wont be that many an ice car is left unsold
2020-12-04,JSwvQE0tgyM,you are mistaking the old 500 electric compliance car with this one designed to be electric because the electric cars market is exploding
2020-12-04,JSwvQE0tgyM,neutronalchemist3241 you have been drawn in by the hype dont for one minute think that fiat is making evs because they want to make evs they like all legacy automakers would far far prefer to not make evs at all ever these companies have been dragged kicking and screaming and crying howls of protest into the ev arena because of three main reasons 1 civilised countries are going to ban the sale of new ice vehicles within the next 10 years 2 ice cars are increasingly penalised with emissions fines which is starting to really hurt them 3 the public is finding evs more economically attractive total cost of ownership not sticker price and in addition are seeing cars like tesla as very desirable tesla was the only car maker to make good profist during the covid pandemic every other car maker suffered big losses fiat is making this piece of rubbish only because they have no choice not becuase they want to
2020-12-04,JSwvQE0tgyM,brunosmith6925 every company would prefer to do what it has always done but the sales of electric cars in europe rised 50 every year in the last 5 yearsthe actual situation is that if you are a car maker and wants to remain relevant you have to manufacture electric vehicles so what fiat does manufacture electric vehicles thats not building compliance car its building what the market is asking for thats what manufacturers exist for
2020-12-03,JSwvQE0tgyM,thelatebrakeshow i know i appreciate that and i normally watch them there just seem many more than usual and all at annoying points just as you were about to say something
2020-12-03,JSwvQE0tgyM,thelatebrakeshow this video should have been named fiat 500e peaky blinders review edition could generate better seo
2020-12-03,JSwvQE0tgyM,i think that rear wheel drive is the way to go with evs and i used to think otherwise but that is one of the big appealing features of the honda e
