Date,ID,Text
2020-10-10,ccpD3Xod_iQ,rory i hated your presentation style before to the point that i unsubcribed  however watching you in this video you have change for the better  more urbane less urban  keep it up and stay away from those god awful acid washed ripped jeans  remember  more urbane less urban
2020-10-10,ccpD3Xod_iQ,rory another excellent review these are helping me with the next ev choice
2020-10-09,ccpD3Xod_iQ,two thousand eight
2020-10-09,ccpD3Xod_iQ,ive got a 20 ye old lexus gs300 never had 1 fault evernot even a bulb
2020-10-09,ccpD3Xod_iQ,you will need another car while your e model is in for the 28 recalls that the other peugeot cars have had
2020-10-09,ccpD3Xod_iQ,but you cannot buy onelol i was gonna change my order from the petrol to an e2008 and  you cannot buy one unless you want to wait 6 months even the dealership doesnt have one in the forecourt they are just not available
2020-10-09,ccpD3Xod_iQ,great job rory  bringing us all the key facts specs driving experience without any of the fluff and time wasting all with humour and your unique style also  keep up the great work
2020-10-08,ccpD3Xod_iQ,why not call it the e2020
2020-10-13,ccpD3Xod_iQ,bananapeal0 what
2020-10-08,ccpD3Xod_iQ,looks good but compared to the eniro or kona it doesnt really stand up and when you compare warranties
2021-11-15,ccpD3Xod_iQ,hopefully peugeots build quality has improved since the 405 i owned that car was truly shocking i will not entertain a french car againno way ive owned 4 skodas since the peugeot and in comparison youd have thought stevie wonder built the peugeot
2020-10-08,ccpD3Xod_iQ,9sec electric car  this is a tractor  in disguise
2020-10-08,ccpD3Xod_iQ,still a poogeot
2020-10-08,ccpD3Xod_iQ,no frunk lemme guess the engine is in the front and the car has a traditional drive shaft 
2020-10-08,ccpD3Xod_iQ,steering wheel just wrong
2020-10-08,ccpD3Xod_iQ,i ordered one in black coming by the end of the year
2021-02-28,ccpD3Xod_iQ,how is it
2021-03-01,ccpD3Xod_iQ,somfilmsfhd honestly amazing car overall great performance practical spacious and just a simple car not too complicated being an electric 2021 car the only negatives i would say is the boot space is small and the range isnt the best especially for someone like me who hasnt got a home electric charger
2020-10-08,ccpD3Xod_iQ,cant wait for mine to arrive in december
2020-10-14,ccpD3Xod_iQ,update just got a delay email  currently estimating the end of january next year it was originally due to arrive in august
2021-01-22,ccpD3Xod_iQ,doctormoobbc have you received it 
2021-01-22,ccpD3Xod_iQ,girlyenglishgamer yes got it about 2 weeks ago one of the best cars ive driven cant comment too much on the range yet im unable to get a home charging point for several weeks due to covid so ive been using public chargers to get by
2021-06-23,ccpD3Xod_iQ,doctormoobbc great to hear 
2020-10-08,ccpD3Xod_iQ,"have of heard of tata nexon ev 
haan bhyi kya haal hain 
thoko like"
2020-10-08,ccpD3Xod_iQ,in with peugeot now i have 308 gt line desiel love driving it this is disappointing overall range power for an e they could of done better i guess if every e car eas tesla fast future would be all of us driving supercars like having a v12 in your suv
2020-10-07,ccpD3Xod_iQ,great review one thing tho you didnt show the interior properly
2020-10-07,ccpD3Xod_iQ,"peugeots nowadays look so fantastic 
20002014 was a tough time  but they look awesome now"
2020-10-07,ccpD3Xod_iQ,lovely car but until i can get 200bhp and 200 miles range for 25k i will stick with petrol
2020-10-07,ccpD3Xod_iQ,
2020-10-07,ccpD3Xod_iQ,"mitsubishi lancer evolution or evo10 review
httpsyoutube6gigkw1ehqc"
2020-10-07,ccpD3Xod_iQ,i don tneed to relax i need ot drive
2020-10-07,ccpD3Xod_iQ,nice review rory  i hope you will get to also review the id 3 and the citroen ec4 soon 
2020-10-07,ccpD3Xod_iQ,got this car a week ago loving it so far i got the standard 7 inch screen which has those toggle buttons on the side which is easier to navigate given that peugeot design its apps to fit on the 7 inch screen and not the 10 inch the 10 inch does not make sense
2020-10-07,ccpD3Xod_iQ,i had a gti years ago i like the thick steering wheel on peugeots
2020-10-07,ccpD3Xod_iQ,how does it compare to the ev kona
2020-10-20,ccpD3Xod_iQ,far less range but more space in the back seats and boot
2020-12-02,ccpD3Xod_iQ,it doesnt catch fire
2020-10-07,ccpD3Xod_iQ,your iphone woke up and showed the screen you get the you first unbox it
2020-10-07,ccpD3Xod_iQ,hi rory please make a video where you tell us whats the advantage and disadvantages of buying a car cash i may have some info but itd be nice to get your perspective love from south africa
2020-10-07,ccpD3Xod_iQ,what watch is rory wearing in this
2020-12-11,ccpD3Xod_iQ,patek philippe grand complications
2020-10-07,ccpD3Xod_iQ,"rory the rest of the world uses metric measures yet you insist on using imperial measures
"
2020-10-07,ccpD3Xod_iQ,when someone said nokia i will always think about 3310
2020-10-07,ccpD3Xod_iQ,autotrader review  the only car review channel you need
2020-10-06,ccpD3Xod_iQ,another over priced milk float
2020-10-06,ccpD3Xod_iQ,"ah 2008 all is forgiven 




the former holder of the title worst year of my life only hit me with the newly bought house going into negative equity redundancy x 2 and a messy breakup that saw me no longer living with my kids it seemed savage at the time but 2020 really isnt fing about
also a reminder that things can only get better is just a song lyric and clearly not true if enough of us invest in evs and other green choices then we may be able to avert nearmid future climate cataclysm that makes 2020 seem positively luxurious"
2020-10-07,ccpD3Xod_iQ,yeah thatll fix it
2020-10-06,ccpD3Xod_iQ,you lost me when you said it goes 204 miles once again car manufacturers keep pushing a product that does not work and its a few steps back from what petrol cars are and car reporters sell themselves making publicity to a product that its not ready for the normal working consumer and dont ask the right questions
2020-10-08,ccpD3Xod_iQ,how often do you do 200 miles per day most of the population do an average 168 miles per dayand while the car sits it charges
2020-10-08,ccpD3Xod_iQ,matthew railton hello actually i do it quite often the 200 miles range wouldnt be a problem if a charging network would be available everywhere the two typical situations where you would charge your car throughout the day are when the car sits at work and at home most workplaces dont have parking for their employees and much less charging stations most people dont have garage at home where they could charge so they would have to rely on public charging network which is poor and of low quality b speed charging speed charging is still a problem because it takes to long so if you need to make a long trip it will increase in a few hours the time to arrive to your destination a small business owner that relies on its car to go to place a to b as fast as he can an return electric car would be a problem also because charging network still is of poor quality and small tesla network aside you can even find yourself having to wait a few hours along the way not only when you charging but even to get a spot to charge your car finally charging cost typically if you charge at home it will be cheaper to run an electric car than a ice car but if you have to rely on public network thats no longer the case specially you you use the ionity network
2020-10-08,ccpD3Xod_iQ,"so tired of the whining from people who have never sat in an ev and their endless bloody range anxiety
evs works fine they work today car companies would not release them if they did not work for people and people would not buy them if they didnt
just go away and hide in your cave with your obsolete technology the world will change around you no matter how much you whine"
2020-10-08,ccpD3Xod_iQ,"panzerkami2381 uau what a great and grownup man answer fyi i drove several ev cars and i do want to buy an ev because of the free emissions and silent ride and ive been looking around doing research trying to find the best option and none of the options available are able to completely replace an ice car the ones that get the closest are tesla cars but built quality is pretty poor 
the truth is only one ev cars are not ready yet to take over as the new form of transportation cars manufactures are pushing electric cars to consumers not because they think that technology is ready but because they know that they are obliged to reduce carbon emissions so they push expensive cars to avoid tax penalties i really wish that evs are the solution but as of right now they are not"
